run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,horizon_days,n_features,feature_set,horizon
1,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2022-01-25,2025-12-18,2026-01-06,2026-01-06,4,10,45,ma_no_days,10
2,xgboost,1,0.35,1.0,1,0,1,0.0,1.0,980,2022-01-24,2025-12-17,2026-01-05,2026-01-05,4,10,45,ma_no_days,10
2,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2022-01-24,2025-12-17,2026-01-05,2026-01-05,4,10,45,ma_no_days,10
3,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-01-21,2025-12-16,2026-01-02,2026-01-02,4,10,45,ma_no_days,10
3,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2022-01-21,2025-12-16,2026-01-02,2026-01-02,4,10,45,ma_no_days,10
4,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-01-20,2025-12-15,2025-12-31,2025-12-31,4,10,45,ma_no_days,10
4,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2022-01-20,2025-12-15,2025-12-31,2025-12-31,4,10,45,ma_no_days,10
5,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2022-01-19,2025-12-12,2025-12-30,2025-12-30,4,10,45,ma_no_days,10
5,random_forest,1,0.3,0.0,1,1,0,1.0,0.0,980,2022-01-19,2025-12-12,2025-12-30,2025-12-30,4,10,45,ma_no_days,10
6,xgboost,1,0.25,0.0,1,1,0,1.0,0.0,980,2022-01-18,2025-12-11,2025-12-29,2025-12-29,4,10,45,ma_no_days,10
6,random_forest,1,0.2,0.0,1,1,0,1.0,0.0,980,2022-01-18,2025-12-11,2025-12-29,2025-12-29,4,10,45,ma_no_days,10
7,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2022-01-14,2025-12-10,2025-12-26,2025-12-26,4,10,45,ma_no_days,10
7,random_forest,1,0.2,0.0,1,1,0,1.0,0.0,980,2022-01-14,2025-12-10,2025-12-26,2025-12-26,4,10,45,ma_no_days,10
8,xgboost,1,0.6,1.0,1,1,0,1.0,0.0,980,2022-01-13,2025-12-09,2025-12-24,2025-12-24,4,10,45,ma_no_days,10
8,random_forest,1,0.2,0.0,1,1,0,1.0,0.0,980,2022-01-13,2025-12-09,2025-12-24,2025-12-24,4,10,45,ma_no_days,10
9,xgboost,1,0.2,1.0,1,0,1,0.0,1.0,980,2022-01-12,2025-12-08,2025-12-23,2025-12-23,4,10,45,ma_no_days,10
9,random_forest,1,0.25,1.0,1,0,1,0.0,1.0,980,2022-01-12,2025-12-08,2025-12-23,2025-12-23,4,10,45,ma_no_days,10
10,xgboost,1,0.35,0.0,1,1,0,1.0,0.0,980,2022-01-11,2025-12-05,2025-12-22,2025-12-22,4,10,45,ma_no_days,10
10,random_forest,1,0.3,0.0,1,1,0,1.0,0.0,980,2022-01-11,2025-12-05,2025-12-22,2025-12-22,4,10,45,ma_no_days,10
11,xgboost,1,0.3,0.0,1,1,0,1.0,0.0,980,2022-01-10,2025-12-04,2025-12-19,2025-12-19,4,10,45,ma_no_days,10
11,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2022-01-10,2025-12-04,2025-12-19,2025-12-19,4,10,45,ma_no_days,10
12,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2022-01-07,2025-12-03,2025-12-18,2025-12-18,4,10,45,ma_no_days,10
12,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2022-01-07,2025-12-03,2025-12-18,2025-12-18,4,10,45,ma_no_days,10
13,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2022-01-06,2025-12-02,2025-12-17,2025-12-17,4,10,45,ma_no_days,10
13,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2022-01-06,2025-12-02,2025-12-17,2025-12-17,4,10,45,ma_no_days,10
14,xgboost,1,0.25,0.0,1,1,0,1.0,0.0,980,2022-01-05,2025-12-01,2025-12-16,2025-12-16,4,10,45,ma_no_days,10
14,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2022-01-05,2025-12-01,2025-12-16,2025-12-16,4,10,45,ma_no_days,10
15,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,980,2022-01-04,2025-11-28,2025-12-15,2025-12-15,4,10,45,ma_no_days,10
15,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2022-01-04,2025-11-28,2025-12-15,2025-12-15,4,10,45,ma_no_days,10
16,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,980,2022-01-03,2025-11-26,2025-12-12,2025-12-12,4,10,45,ma_no_days,10
16,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2022-01-03,2025-11-26,2025-12-12,2025-12-12,4,10,45,ma_no_days,10
17,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-12-31,2025-11-25,2025-12-11,2025-12-11,4,10,45,ma_no_days,10
17,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-12-31,2025-11-25,2025-12-11,2025-12-11,4,10,45,ma_no_days,10
18,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-12-30,2025-11-24,2025-12-10,2025-12-10,4,10,45,ma_no_days,10
18,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-12-30,2025-11-24,2025-12-10,2025-12-10,4,10,45,ma_no_days,10
19,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-12-29,2025-11-21,2025-12-09,2025-12-09,4,10,45,ma_no_days,10
19,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-12-29,2025-11-21,2025-12-09,2025-12-09,4,10,45,ma_no_days,10
20,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-12-28,2025-11-20,2025-12-08,2025-12-08,4,10,45,ma_no_days,10
20,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-12-28,2025-11-20,2025-12-08,2025-12-08,4,10,45,ma_no_days,10
21,xgboost,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-12-27,2025-11-19,2025-12-05,2025-12-05,4,10,45,ma_no_days,10
21,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-12-27,2025-11-19,2025-12-05,2025-12-05,4,10,45,ma_no_days,10
22,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-12-23,2025-11-18,2025-12-04,2025-12-04,4,10,45,ma_no_days,10
22,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-12-23,2025-11-18,2025-12-04,2025-12-04,4,10,45,ma_no_days,10
23,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-12-22,2025-11-17,2025-12-03,2025-12-03,4,10,45,ma_no_days,10
23,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-12-22,2025-11-17,2025-12-03,2025-12-03,4,10,45,ma_no_days,10
24,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-12-21,2025-11-14,2025-12-02,2025-12-02,4,10,45,ma_no_days,10
24,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-12-21,2025-11-14,2025-12-02,2025-12-02,4,10,45,ma_no_days,10
25,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-12-20,2025-11-13,2025-12-01,2025-12-01,4,10,45,ma_no_days,10
25,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-12-20,2025-11-13,2025-12-01,2025-12-01,4,10,45,ma_no_days,10
26,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-12-17,2025-11-12,2025-11-28,2025-11-28,4,10,45,ma_no_days,10
26,random_forest,1,0.3,1.0,1,0,1,0.0,1.0,980,2021-12-17,2025-11-12,2025-11-28,2025-11-28,4,10,45,ma_no_days,10
27,xgboost,1,0.2,0.0,1,1,0,1.0,0.0,980,2021-12-16,2025-11-11,2025-11-26,2025-11-26,4,10,45,ma_no_days,10
27,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-12-16,2025-11-11,2025-11-26,2025-11-26,4,10,45,ma_no_days,10
28,xgboost,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-12-15,2025-11-10,2025-11-25,2025-11-25,4,10,45,ma_no_days,10
28,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-12-15,2025-11-10,2025-11-25,2025-11-25,4,10,45,ma_no_days,10
29,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-12-14,2025-11-07,2025-11-24,2025-11-24,4,10,45,ma_no_days,10
29,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-12-14,2025-11-07,2025-11-24,2025-11-24,4,10,45,ma_no_days,10
30,xgboost,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-12-13,2025-11-06,2025-11-21,2025-11-21,4,10,45,ma_no_days,10
30,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-12-13,2025-11-06,2025-11-21,2025-11-21,4,10,45,ma_no_days,10
31,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-12-10,2025-11-05,2025-11-20,2025-11-20,4,10,45,ma_no_days,10
31,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-12-10,2025-11-05,2025-11-20,2025-11-20,4,10,45,ma_no_days,10
32,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-12-09,2025-11-04,2025-11-19,2025-11-19,4,10,45,ma_no_days,10
32,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-12-09,2025-11-04,2025-11-19,2025-11-19,4,10,45,ma_no_days,10
33,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-12-08,2025-11-03,2025-11-18,2025-11-18,4,10,45,ma_no_days,10
33,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-12-08,2025-11-03,2025-11-18,2025-11-18,4,10,45,ma_no_days,10
34,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-12-07,2025-10-31,2025-11-17,2025-11-17,4,10,45,ma_no_days,10
34,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-12-07,2025-10-31,2025-11-17,2025-11-17,4,10,45,ma_no_days,10
35,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-12-06,2025-10-30,2025-11-14,2025-11-14,4,10,45,ma_no_days,10
35,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-12-06,2025-10-30,2025-11-14,2025-11-14,4,10,45,ma_no_days,10
36,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-12-03,2025-10-29,2025-11-13,2025-11-13,4,10,45,ma_no_days,10
36,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-12-03,2025-10-29,2025-11-13,2025-11-13,4,10,45,ma_no_days,10
37,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-12-02,2025-10-28,2025-11-12,2025-11-12,4,10,45,ma_no_days,10
37,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-12-02,2025-10-28,2025-11-12,2025-11-12,4,10,45,ma_no_days,10
38,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-12-01,2025-10-27,2025-11-11,2025-11-11,4,10,45,ma_no_days,10
38,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-12-01,2025-10-27,2025-11-11,2025-11-11,4,10,45,ma_no_days,10
39,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-11-30,2025-10-24,2025-11-10,2025-11-10,4,10,45,ma_no_days,10
39,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-11-30,2025-10-24,2025-11-10,2025-11-10,4,10,45,ma_no_days,10
40,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,980,2021-11-29,2025-10-23,2025-11-07,2025-11-07,4,10,45,ma_no_days,10
40,random_forest,1,0.5,0.0,1,0,1,0.0,1.0,980,2021-11-29,2025-10-23,2025-11-07,2025-11-07,4,10,45,ma_no_days,10
41,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,980,2021-11-26,2025-10-22,2025-11-06,2025-11-06,4,10,45,ma_no_days,10
41,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-11-26,2025-10-22,2025-11-06,2025-11-06,4,10,45,ma_no_days,10
42,xgboost,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-11-24,2025-10-21,2025-11-05,2025-11-05,4,10,45,ma_no_days,10
42,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-11-24,2025-10-21,2025-11-05,2025-11-05,4,10,45,ma_no_days,10
43,xgboost,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-11-23,2025-10-20,2025-11-04,2025-11-04,4,10,45,ma_no_days,10
43,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-11-23,2025-10-20,2025-11-04,2025-11-04,4,10,45,ma_no_days,10
44,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-11-22,2025-10-17,2025-11-03,2025-11-03,4,10,45,ma_no_days,10
44,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-11-22,2025-10-17,2025-11-03,2025-11-03,4,10,45,ma_no_days,10
45,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-11-19,2025-10-16,2025-10-31,2025-10-31,4,10,45,ma_no_days,10
45,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-11-19,2025-10-16,2025-10-31,2025-10-31,4,10,45,ma_no_days,10
46,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-11-18,2025-10-15,2025-10-30,2025-10-30,4,10,45,ma_no_days,10
46,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-11-18,2025-10-15,2025-10-30,2025-10-30,4,10,45,ma_no_days,10
47,xgboost,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-11-17,2025-10-14,2025-10-29,2025-10-29,4,10,45,ma_no_days,10
47,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-11-17,2025-10-14,2025-10-29,2025-10-29,4,10,45,ma_no_days,10
48,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-11-16,2025-10-13,2025-10-28,2025-10-28,4,10,45,ma_no_days,10
48,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-11-16,2025-10-13,2025-10-28,2025-10-28,4,10,45,ma_no_days,10
49,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-11-15,2025-10-10,2025-10-27,2025-10-27,4,10,45,ma_no_days,10
49,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-11-15,2025-10-10,2025-10-27,2025-10-27,4,10,45,ma_no_days,10
50,xgboost,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-11-12,2025-10-09,2025-10-24,2025-10-24,4,10,45,ma_no_days,10
50,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-11-12,2025-10-09,2025-10-24,2025-10-24,4,10,45,ma_no_days,10
51,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-11-11,2025-10-08,2025-10-23,2025-10-23,4,10,45,ma_no_days,10
51,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-11-11,2025-10-08,2025-10-23,2025-10-23,4,10,45,ma_no_days,10
52,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-11-10,2025-10-07,2025-10-22,2025-10-22,4,10,45,ma_no_days,10
52,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-11-10,2025-10-07,2025-10-22,2025-10-22,4,10,45,ma_no_days,10
53,xgboost,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-11-09,2025-10-06,2025-10-21,2025-10-21,4,10,45,ma_no_days,10
53,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-11-09,2025-10-06,2025-10-21,2025-10-21,4,10,45,ma_no_days,10
54,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-11-08,2025-10-03,2025-10-20,2025-10-20,4,10,45,ma_no_days,10
54,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-11-08,2025-10-03,2025-10-20,2025-10-20,4,10,45,ma_no_days,10
55,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-11-05,2025-10-02,2025-10-17,2025-10-17,4,10,45,ma_no_days,10
55,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-11-05,2025-10-02,2025-10-17,2025-10-17,4,10,45,ma_no_days,10
56,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-11-04,2025-10-01,2025-10-16,2025-10-16,4,10,45,ma_no_days,10
56,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-11-04,2025-10-01,2025-10-16,2025-10-16,4,10,45,ma_no_days,10
57,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-11-03,2025-09-30,2025-10-15,2025-10-15,4,10,45,ma_no_days,10
57,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-11-03,2025-09-30,2025-10-15,2025-10-15,4,10,45,ma_no_days,10
58,xgboost,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-11-02,2025-09-29,2025-10-14,2025-10-14,4,10,45,ma_no_days,10
58,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-11-02,2025-09-29,2025-10-14,2025-10-14,4,10,45,ma_no_days,10
59,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-11-01,2025-09-26,2025-10-13,2025-10-13,4,10,45,ma_no_days,10
59,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-11-01,2025-09-26,2025-10-13,2025-10-13,4,10,45,ma_no_days,10
60,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-10-29,2025-09-25,2025-10-10,2025-10-10,4,10,45,ma_no_days,10
60,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-10-29,2025-09-25,2025-10-10,2025-10-10,4,10,45,ma_no_days,10
61,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-10-28,2025-09-24,2025-10-09,2025-10-09,4,10,45,ma_no_days,10
61,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2021-10-28,2025-09-24,2025-10-09,2025-10-09,4,10,45,ma_no_days,10
62,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-10-27,2025-09-23,2025-10-08,2025-10-08,4,10,45,ma_no_days,10
62,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-10-27,2025-09-23,2025-10-08,2025-10-08,4,10,45,ma_no_days,10
63,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-10-26,2025-09-22,2025-10-07,2025-10-07,4,10,45,ma_no_days,10
63,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-10-26,2025-09-22,2025-10-07,2025-10-07,4,10,45,ma_no_days,10
64,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-10-25,2025-09-19,2025-10-06,2025-10-06,4,10,45,ma_no_days,10
64,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-10-25,2025-09-19,2025-10-06,2025-10-06,4,10,45,ma_no_days,10
65,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-10-22,2025-09-18,2025-10-03,2025-10-03,4,10,45,ma_no_days,10
65,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-10-22,2025-09-18,2025-10-03,2025-10-03,4,10,45,ma_no_days,10
66,xgboost,1,0.7,0.0,1,0,1,0.0,1.0,980,2021-10-21,2025-09-17,2025-10-02,2025-10-02,4,10,45,ma_no_days,10
66,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-10-21,2025-09-17,2025-10-02,2025-10-02,4,10,45,ma_no_days,10
67,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-10-20,2025-09-16,2025-10-01,2025-10-01,4,10,45,ma_no_days,10
67,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-10-20,2025-09-16,2025-10-01,2025-10-01,4,10,45,ma_no_days,10
68,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-10-19,2025-09-15,2025-09-30,2025-09-30,4,10,45,ma_no_days,10
68,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-10-19,2025-09-15,2025-09-30,2025-09-30,4,10,45,ma_no_days,10
69,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-10-18,2025-09-12,2025-09-29,2025-09-29,4,10,45,ma_no_days,10
69,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-10-18,2025-09-12,2025-09-29,2025-09-29,4,10,45,ma_no_days,10
70,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-10-15,2025-09-11,2025-09-26,2025-09-26,4,10,45,ma_no_days,10
70,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-10-15,2025-09-11,2025-09-26,2025-09-26,4,10,45,ma_no_days,10
71,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-10-14,2025-09-10,2025-09-25,2025-09-25,4,10,45,ma_no_days,10
71,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-10-14,2025-09-10,2025-09-25,2025-09-25,4,10,45,ma_no_days,10
72,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-10-13,2025-09-09,2025-09-24,2025-09-24,4,10,45,ma_no_days,10
72,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-10-13,2025-09-09,2025-09-24,2025-09-24,4,10,45,ma_no_days,10
73,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-10-12,2025-09-08,2025-09-23,2025-09-23,4,10,45,ma_no_days,10
73,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-10-12,2025-09-08,2025-09-23,2025-09-23,4,10,45,ma_no_days,10
74,xgboost,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-10-11,2025-09-05,2025-09-22,2025-09-22,4,10,45,ma_no_days,10
74,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-10-11,2025-09-05,2025-09-22,2025-09-22,4,10,45,ma_no_days,10
75,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-10-08,2025-09-04,2025-09-19,2025-09-19,4,10,45,ma_no_days,10
75,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-10-08,2025-09-04,2025-09-19,2025-09-19,4,10,45,ma_no_days,10
76,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-10-07,2025-09-03,2025-09-18,2025-09-18,4,10,45,ma_no_days,10
76,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-10-07,2025-09-03,2025-09-18,2025-09-18,4,10,45,ma_no_days,10
77,xgboost,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-10-06,2025-09-02,2025-09-17,2025-09-17,4,10,45,ma_no_days,10
77,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-10-06,2025-09-02,2025-09-17,2025-09-17,4,10,45,ma_no_days,10
78,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-10-05,2025-08-29,2025-09-16,2025-09-16,4,10,45,ma_no_days,10
78,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-10-05,2025-08-29,2025-09-16,2025-09-16,4,10,45,ma_no_days,10
79,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-10-04,2025-08-28,2025-09-15,2025-09-15,4,10,45,ma_no_days,10
79,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-10-04,2025-08-28,2025-09-15,2025-09-15,4,10,45,ma_no_days,10
80,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-10-01,2025-08-27,2025-09-12,2025-09-12,4,10,45,ma_no_days,10
80,random_forest,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-10-01,2025-08-27,2025-09-12,2025-09-12,4,10,45,ma_no_days,10
81,xgboost,1,0.25,0.0,1,1,0,1.0,0.0,980,2021-09-30,2025-08-26,2025-09-11,2025-09-11,4,10,45,ma_no_days,10
81,random_forest,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-09-30,2025-08-26,2025-09-11,2025-09-11,4,10,45,ma_no_days,10
82,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-09-29,2025-08-25,2025-09-10,2025-09-10,4,10,45,ma_no_days,10
82,random_forest,1,0.25,0.0,1,1,0,1.0,0.0,980,2021-09-29,2025-08-25,2025-09-10,2025-09-10,4,10,45,ma_no_days,10
83,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-09-28,2025-08-22,2025-09-09,2025-09-09,4,10,45,ma_no_days,10
83,random_forest,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-09-28,2025-08-22,2025-09-09,2025-09-09,4,10,45,ma_no_days,10
84,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-09-27,2025-08-21,2025-09-08,2025-09-08,4,10,45,ma_no_days,10
84,random_forest,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-09-27,2025-08-21,2025-09-08,2025-09-08,4,10,45,ma_no_days,10
85,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-09-24,2025-08-20,2025-09-05,2025-09-05,4,10,45,ma_no_days,10
85,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-09-24,2025-08-20,2025-09-05,2025-09-05,4,10,45,ma_no_days,10
86,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-09-23,2025-08-19,2025-09-04,2025-09-04,4,10,45,ma_no_days,10
86,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-09-23,2025-08-19,2025-09-04,2025-09-04,4,10,45,ma_no_days,10
87,xgboost,1,0.25,0.0,1,1,0,1.0,0.0,980,2021-09-22,2025-08-18,2025-09-03,2025-09-03,4,10,45,ma_no_days,10
87,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-09-22,2025-08-18,2025-09-03,2025-09-03,4,10,45,ma_no_days,10
88,xgboost,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-09-21,2025-08-15,2025-09-02,2025-09-02,4,10,45,ma_no_days,10
88,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-09-21,2025-08-15,2025-09-02,2025-09-02,4,10,45,ma_no_days,10
89,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-09-20,2025-08-14,2025-08-29,2025-08-29,4,10,45,ma_no_days,10
89,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-09-20,2025-08-14,2025-08-29,2025-08-29,4,10,45,ma_no_days,10
90,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-09-17,2025-08-13,2025-08-28,2025-08-28,4,10,45,ma_no_days,10
90,random_forest,1,0.25,0.0,1,1,0,1.0,0.0,980,2021-09-17,2025-08-13,2025-08-28,2025-08-28,4,10,45,ma_no_days,10
91,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-09-16,2025-08-12,2025-08-27,2025-08-27,4,10,45,ma_no_days,10
91,random_forest,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-09-16,2025-08-12,2025-08-27,2025-08-27,4,10,45,ma_no_days,10
92,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-09-15,2025-08-11,2025-08-26,2025-08-26,4,10,45,ma_no_days,10
92,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-09-15,2025-08-11,2025-08-26,2025-08-26,4,10,45,ma_no_days,10
