,r,class_balance,flag,indicator,auc_rs,auc_ts,log_loss_rs,log_loss_ts,f1_rs,f1_ts,accuracy_rs,accuracy_ts,pos_acc_rs,pos_acc_ts,pos_count_rs,neg_acc_rs,neg_acc_ts,pos_count_ts,neg_count_rs,neg_count_ts,coef_rs,coef_ts,ks_rs,ks_ts
3017,5,Y,no_signal,Zscore_50_MA25,0.5036002898396208,0.4901063176925246,0.6936896932395467,0.6986216124337418,0.5844311377245508,0.5171102661596958,0.5207182320441989,0.492,0.5694282380396732,0.45791245791245794,857,0.4500846023688663,0.541871921182266,297,591,203,-0.0027932583437292164,-0.0016258620765255247,0.03554286684554589,0.052545155993431854
3018,10,Y,no_signal,Zscore_50_MA25,0.5071152767303223,0.45049513566195026,0.6935606471123953,0.7069778983222645,0.5695121951219513,0.5737704918032787,0.5117565698478561,0.48,0.511500547645126,0.5451713395638629,913,0.5121951219512195,0.36312849162011174,321,533,179,0.000993978247520571,5.528487617685851e-05,0.030174938197271434,0.11683113176351834
3019,20,Y,keep,Zscore_50_MA25,0.5025511618878598,0.39577601092999865,0.6941599063646005,0.704558406688883,0.5824436536180307,0.537953795379538,0.5121275121275122,0.44,0.5173867228661749,0.4670487106017192,949,0.5020242914979757,0.37748344370860926,349,494,151,0.00335547905784059,0.0015283564662954842,0.03183406355720703,0.20947266551547467
3020,30,Y,no_signal,Zscore_50_MA25,0.5139978596070629,0.5154479725700656,0.6901005182592238,0.6995224428766189,0.6443604964921749,0.5335753176043556,0.5423611111111111,0.486,0.609805924412666,0.4273255813953488,979,0.39913232104121477,0.6153846153846154,344,461,156,0.0003969313207543224,0.0008988582741986536,0.05124756546921357,0.06678592725104353
3021,45,Y,no_signal,Zscore_50_MA25,0.5084399096685115,0.4961838067511213,0.6951372946353496,0.6967409397741028,0.6687664041994751,0.5422535211267605,0.5605849582172702,0.48,0.6275862068965518,0.4301675977653631,1015,0.3990498812351544,0.6056338028169014,358,421,142,0.0005262723819895548,0.0013913578231942562,0.0472321355440366,0.10142418758360217
3022,60,Y,keep,Zscore_50_MA25,0.4810864498225685,0.32614035087719295,0.69578157692063,0.6946652948256433,0.6252028123309898,0.7014725568942437,0.5157232704402516,0.554,0.5510009532888466,0.6894736842105263,1049,0.418848167539267,0.125,380,382,120,0.0008207529853955744,0.0007403696616606481,0.06538762920557599,0.2710526315789474
3023,90,Y,keep,Zscore_50_MA25,0.5190585162501474,0.3112098623853211,0.6844445823664177,0.6252184857892428,0.5801781737193764,0.8165680473372781,0.469760900140647,0.69,0.46147032772364927,0.7912844036697247,1129,0.5017064846416383,0.0,436,293,64,5.9525918448229705e-05,-0.0017593834327426841,0.06972251864436498,0.3903383027522936
3024,5,Y,no_signal,Zscore_50_MA5,0.5015133655947734,0.4891774891774892,0.6940635504286499,0.6993665032573579,0.572300183038438,0.5142857142857142,0.5158839779005525,0.49,0.5472578763127188,0.45454545454545453,857,0.4703891708967851,0.541871921182266,297,591,203,-0.005091205286906537,-0.0013434604868347978,0.042078079003014884,0.051367534126154815
3025,10,Y,keep,Zscore_50_MA5,0.5102285313863333,0.4496945648201326,0.6931328622580887,0.7065963487927073,0.572296476306197,0.5761047463175122,0.5131396957123098,0.482,0.515881708652793,0.5482866043613707,913,0.5084427767354597,0.36312849162011174,321,533,179,0.003108097397436037,0.0026654343270192124,0.03394783294871452,0.12488905132355245
3026,20,Y,keep,Zscore_50_MA5,0.5048250235705175,0.39539649708723124,0.6935443511252394,0.7048294827502136,0.5922444183313748,0.5382059800664452,0.5190575190575191,0.444,0.5310853530031612,0.46418338108882523,949,0.4959514170040486,0.3973509933774834,349,494,151,0.006276407592769591,0.00403051192703525,0.037241417558648994,0.23220554469724283
3027,30,Y,no_signal,Zscore_50_MA5,0.5141418819061462,0.5154666070363745,0.6900666994421084,0.699280398690466,0.6469321851453175,0.5355191256830601,0.5444444444444444,0.49,0.6138917262512769,0.4273255813953488,979,0.3969631236442516,0.6282051282051282,344,461,156,0.001086231566872445,0.0014344609574034378,0.0503634901256096,0.07148181276088253
3028,45,Y,no_signal,Zscore_50_MA5,0.5092379158232218,0.5045833661184987,0.6951076808497298,0.6971932583799294,0.6642066420664207,0.5470383275261324,0.5564066852367688,0.48,0.6206896551724138,0.43854748603351956,1015,0.4014251781472684,0.5845070422535211,358,421,142,0.0008975010756016485,0.004303388755173694,0.05435802628037864,0.10421748367298765
3029,60,Y,keep,Zscore_50_MA5,0.4900403775223474,0.3317324561403509,0.6961234538815365,0.6978810685307636,0.6317494600431965,0.6962365591397849,0.5234102026554857,0.548,0.55767397521449,0.6815789473684211,1049,0.4293193717277487,0.125,380,382,120,0.005929764770454875,0.007119795560635191,0.05774634531016825,0.24736842105263157
3030,90,Y,keep,Zscore_50_MA5,0.5188680671227369,0.3092746559633027,0.6844528364008313,0.62514001919125,0.5825458588104503,0.8165680473372781,0.47187060478199716,0.69,0.4641275465013286,0.7912844036697247,1129,0.5017064846416383,0.0,436,293,64,0.0005522707815707914,-0.0007290234624375531,0.07060825823692476,0.38618119266055045
3031,5,Y,no_signal,Zscore_50_MA50,0.505847139215814,0.4917815262642849,0.6940927271346595,0.6979772959526269,0.5892116182572614,0.521904761904762,0.5214088397790055,0.498,0.5799299883313885,0.4612794612794613,857,0.4365482233502538,0.5517241379310345,297,591,203,-0.004469013030441778,-0.001731507801615532,0.04198133417047229,0.051367534126154815
3032,10,Y,no_signal,Zscore_50_MA50,0.5103353889718861,0.45039071337823494,0.6928518178235111,0.7065078561483816,0.5743651753325272,0.5807504078303426,0.5131396957123098,0.486,0.52026286966046,0.5545171339563862,913,0.50093808630394,0.36312849162011174,321,533,179,-0.0008627011684162599,-0.0025011411197162635,0.03703026330120071,0.11928505543082894
3033,20,Y,keep,Zscore_50_MA50,0.4960410063011139,0.3906525740526386,0.6941893041141469,0.7046295885749821,0.5705741626794258,0.5296052631578947,0.5024255024255024,0.428,0.5026343519494204,0.46131805157593125,949,0.5020242914979757,0.3509933774834437,349,494,151,0.0028624619949111957,0.0003749181321227883,0.028062780766457768,0.2209339835670506
3034,30,Y,no_signal,Zscore_50_MA50,0.5169004628655121,0.5204047406082289,0.6897356570535939,0.698135964430663,0.6527331189710611,0.5374771480804387,0.55,0.494,0.6220633299284984,0.4273255813953488,979,0.3969631236442516,0.6410256410256411,344,461,156,-0.0012392933919585963,-0.0011828494988801788,0.05190120513428417,0.07379248658318426
3035,45,Y,no_signal,Zscore_50_MA50,0.5084001263704762,0.5028916515854907,0.6951521706584298,0.6948675273260637,0.6638522427440633,0.5400696864111498,0.5564066852367688,0.472,0.6197044334975369,0.4329608938547486,1015,0.40380047505938244,0.5704225352112676,358,421,142,-8.113280403223654e-06,-9.172437399864067e-05,0.04624691386915975,0.11952159886694469
3036,60,Y,keep,Zscore_50_MA50,0.4916998986818661,0.3382456140350877,0.6945409628379228,0.6915983680765191,0.6344086021505375,0.7102803738317758,0.5248078266946191,0.566,0.5624404194470924,0.7,1049,0.4214659685863874,0.14166666666666666,380,382,120,-0.0028539719647550144,-0.0023191610032348565,0.055732460233880184,0.25570175438596493
3037,90,Y,keep,Zscore_50_MA50,0.518432754831513,0.31314506880733944,0.6845299272654033,0.6269824036167595,0.5809682804674459,0.8165680473372781,0.4704641350210971,0.69,0.46235606731620904,0.7912844036697247,1129,0.5017064846416383,0.0,436,293,64,0.00028798212227712657,-0.0030888794202997335,0.07060825823692476,0.3903383027522936
3038,5,Y,no_signal,Zscore_5_EA10,0.4962457081820461,0.4865568658672108,0.6939921645902061,0.699950300042627,0.5545286506469502,0.5180952380952382,0.5006906077348067,0.494,0.5250875145857643,0.45791245791245794,857,0.4653130287648054,0.5467980295566502,297,591,203,-0.009520382270948749,-0.004779252344224038,0.048731754220740116,0.05747126436781609
3039,10,Y,keep,Zscore_5_EA10,0.5102244214791967,0.44990340938756324,0.6931311929873044,0.7070781137552432,0.5695121951219513,0.5714285714285714,0.5117565698478561,0.478,0.511500547645126,0.5420560747663551,913,0.5121951219512195,0.36312849162011174,321,533,179,0.0017990901832161917,0.002118583799231156,0.031650394859328156,0.10812927478723959
3040,20,Y,keep,Zscore_5_EA10,0.5012691817084253,0.3897227651378584,0.6931283378096741,0.7047549045425839,0.5916813122437024,0.5337726523887973,0.5169785169785169,0.434,0.5321390937829295,0.46418338108882523,949,0.48785425101214575,0.36423841059602646,349,494,151,0.004830027448793551,-0.0002640790258812539,0.03005934224391326,0.21806865405415662
3041,30,Y,no_signal,Zscore_5_EA10,0.5110243530629112,0.5128764162194395,0.6904562869220106,0.6990943362714054,0.6399132321041215,0.5352622061482821,0.5388888888888889,0.486,0.6026557711950971,0.43023255813953487,979,0.403470715835141,0.6089743589743589,344,461,156,-0.006671794116049304,-0.002693414294071247,0.048929914317810685,0.05254919499105545
3042,45,Y,no_signal,Zscore_5_EA10,0.5074687291576472,0.49988197340467383,0.6952019804115905,0.6949792478601394,0.6656134807793576,0.5391304347826088,0.557799442896936,0.47,0.6226600985221675,0.4329608938547486,1015,0.4014251781472684,0.5633802816901409,358,421,142,-0.0012765425453618107,-3.976615635368466e-05,0.049836771468354725,0.1112597371941144
3043,60,Y,keep,Zscore_5_EA10,0.482646150160462,0.3340570175438597,0.6953094537820836,0.6935685211452814,0.6286942504030091,0.7058823529411765,0.517120894479385,0.56,0.55767397521449,0.6947368421052632,1049,0.40575916230366493,0.13333333333333333,380,382,120,0.0047980624634279415,0.0026938204242771043,0.06093811608163347,0.27149122807017545
3044,90,Y,keep,Zscore_5_EA10,0.5107180536703779,0.3071244266055046,0.6851303010725249,0.6255171861523127,0.5850415512465373,0.8137603795966785,0.4732770745428973,0.686,0.46767050487156775,0.786697247706422,1129,0.4948805460750853,0.0,436,293,64,0.009625400626716121,0.003989233134643406,0.07110403056859645,0.40180619266055045
3045,5,Y,no_signal,Zscore_5_EA25,0.4980384491605905,0.4860592791627274,0.6939062359726273,0.7000337826691282,0.5710814094775212,0.5133079847908745,0.5124309392265194,0.488,0.5484247374562428,0.45454545454545453,857,0.4602368866328257,0.5369458128078818,297,591,203,-0.009996472039073834,-0.00601026660980943,0.05328271011891717,0.05810154086016155
3046,10,Y,no_signal,Zscore_5_EA25,0.5101668827792836,0.4502514836666144,0.6931559791697027,0.7069918300071035,0.5703839122486289,0.5737704918032787,0.5124481327800829,0.48,0.5125958378970427,0.5451713395638629,913,0.5121951219512195,0.36312849162011174,321,533,179,0.0013996803680596493,0.0005268885057749812,0.029784497019289848,0.11435980438225517
3047,20,Y,keep,Zscore_5_EA25,0.5028625913490868,0.38659177593502725,0.6928641245391604,0.7047916447583784,0.589894242068155,0.535303776683087,0.5162855162855163,0.434,0.5289778714436248,0.4670487106017192,949,0.49190283400809715,0.3576158940397351,349,494,151,-0.00015462774165760546,-0.0027001248643983805,0.03591037657367867,0.2272339133569897
3048,30,Y,no_signal,Zscore_5_EA25,0.5095087953310187,0.511180679785331,0.6904093282646504,0.6991558478953364,0.6410395235517055,0.5342960288808665,0.5395833333333333,0.484,0.6046986721144024,0.43023255813953487,979,0.40130151843817785,0.6025641025641025,344,461,156,-0.007761432710447443,-0.00436540092081993,0.0500776612551211,0.05836314847942755
3049,45,Y,no_signal,Zscore_5_EA25,0.5070568550132807,0.4842237784247383,0.6951971356706325,0.6954836448050831,0.6701461377870563,0.5420240137221269,0.5598885793871866,0.466,0.632512315270936,0.441340782122905,1015,0.3847980997624703,0.528169014084507,358,421,142,-0.0058198452841002985,-0.005551249589017551,0.052333758468577046,0.11082697301125187
3050,60,Y,keep,Zscore_5_EA25,0.4828932066939843,0.3339035087719298,0.6953991385641274,0.6936371598551792,0.6267529665587919,0.7041499330655957,0.5164220824598184,0.558,0.553860819828408,0.6921052631578948,1049,0.41361256544502617,0.13333333333333333,380,382,120,0.00512397138633865,0.002804964859208914,0.06692986089968507,0.27149122807017545
3051,90,Y,keep,Zscore_5_EA25,0.5117640123701243,0.3071602637614679,0.6853902351635196,0.6256469748598509,0.5806451612903225,0.8151658767772513,0.469760900140647,0.688,0.46235606731620904,0.7889908256880734,1129,0.49829351535836175,0.0,436,293,64,0.011097905352253403,0.004228196302911946,0.07021829097603666,0.3903383027522936
3052,5,Y,no_signal,Zscore_5_EA5,0.49575013771330756,0.4869383490073146,0.6939477453055574,0.7000144142294259,0.5599999999999999,0.515267175572519,0.5062154696132597,0.492,0.5309218203033839,0.45454545454545453,857,0.4703891708967851,0.5467980295566502,297,591,203,-0.007491140911663632,-0.0020350437163167427,0.04569712549384288,0.05473453749315818
3053,10,Y,no_signal,Zscore_5_EA5,0.5102490809220166,0.45032109852242463,0.6931243131505636,0.7070556199817658,0.5682926829268292,0.5714285714285714,0.5103734439834025,0.478,0.5104052573932092,0.5420560747663551,913,0.5103189493433395,0.36312849162011174,321,533,179,0.0013152032657318105,0.0032572980688105138,0.028886482309932206,0.10995666475225813
3054,20,Y,keep,Zscore_5_EA5,0.4978434576349279,0.3916393100438338,0.6938150791024024,0.7046778101900687,0.5889281507656066,0.5337726523887973,0.5162855162855163,0.434,0.5268703898840885,0.46418338108882523,949,0.4959514170040486,0.36423841059602646,349,494,151,0.01287687620921559,0.0012206146956647067,0.03585491653263823,0.21252775194975237
3055,30,Y,no_signal,Zscore_5_EA5,0.5129055058617076,0.5153175313059034,0.6903395316516011,0.6989835121242611,0.6417344173441735,0.5335753176043556,0.5409722222222222,0.486,0.6046986721144024,0.4273255813953488,979,0.40563991323210413,0.6153846153846154,344,461,156,-0.00505602921169793,-0.001419758331299361,0.05416346309373193,0.056872391174716756
3056,45,Y,no_signal,Zscore_5_EA5,0.5110749681148568,0.5063537650483909,0.6950392811777384,0.694461142710141,0.6627968337730871,0.548611111111111,0.5550139275766016,0.48,0.6187192118226601,0.441340782122905,1015,0.4014251781472684,0.5774647887323944,358,421,142,0.0025647499500327355,0.00438140599357198,0.050821993143231575,0.12377055629868597
3057,60,Y,keep,Zscore_5_EA5,0.4821595236550392,0.33666666666666667,0.6951532973316532,0.6933315474667952,0.6367521367521367,0.7050938337801609,0.5248078266946191,0.56,0.5681601525262154,0.6921052631578948,1049,0.40575916230366493,0.14166666666666666,380,382,120,0.007115606794459619,0.004747458031406096,0.0640550212368798,0.27149122807017545
3058,90,Y,keep,Zscore_5_EA5,0.5104943515207212,0.30766198394495414,0.6847808100049947,0.6253983288182022,0.5889502762430938,0.8151658767772513,0.4767932489451477,0.688,0.4720992028343667,0.7889908256880734,1129,0.4948805460750853,0.0,436,293,64,0.010779067376321482,0.006319442773720075,0.0747769780257983,0.39263188073394495
3059,5,Y,no_signal,Zscore_5_EA50,0.4983109141991799,0.4857441409165547,0.6937394495957145,0.7000906609018818,0.573671497584541,0.5104761904761905,0.5124309392265194,0.486,0.5542590431738623,0.4511784511784512,857,0.4517766497461929,0.5369458128078818,297,591,203,-0.009519607301294704,-0.006590332526053939,0.046046591521598776,0.05629364250053905
3060,10,Y,no_signal,Zscore_5_EA50,0.5080482256503414,0.4505125393759028,0.6931594007120652,0.7069567039171215,0.5681265206812652,0.5737704918032787,0.5089903181189488,0.48,0.511500547645126,0.5451713395638629,913,0.5046904315196998,0.36312849162011174,321,533,179,-0.00037918970901616456,-0.0003405714464404221,0.03439375787304086,0.11683113176351834
3061,20,Y,keep,Zscore_5_EA50,0.5025639603588692,0.386629727319304,0.6928285455472476,0.7047719977685614,0.5955451348182884,0.5350734094616639,0.5218295218295218,0.43,0.5353003161222339,0.4699140401146132,949,0.4959514170040486,0.33774834437086093,349,494,151,-0.0011727507846977926,-0.0038398637062992645,0.04300926182685375,0.22436858384409572
3062,30,Y,no_signal,Zscore_5_EA50,0.5095708357060085,0.5118142516398331,0.6903722802691845,0.6991104722227526,0.6425094645754462,0.5352622061482821,0.5409722222222222,0.486,0.6067415730337079,0.43023255813953487,979,0.40130151843817785,0.6089743589743589,344,461,156,-0.009332232529579014,-0.005627526924728438,0.050972815237116095,0.04904591532498509
3063,45,Y,no_signal,Zscore_5_EA50,0.5069960099692263,0.4837123298449918,0.6951400025515942,0.6954917980217815,0.6739583333333333,0.5435897435897435,0.564066852367688,0.466,0.6374384236453202,0.4441340782122905,1015,0.38717339667458434,0.5211267605633803,358,421,142,-0.008394815446064683,-0.008205059346558016,0.0513344956296877,0.10087339680541349
3064,60,Y,keep,Zscore_5_EA50,0.4827309978588434,0.33350877192982453,0.69545222026074,0.6936686650959943,0.6237837837837837,0.7041499330655957,0.5136268343815513,0.558,0.550047664442326,0.6921052631578948,1049,0.41361256544502617,0.13333333333333333,380,382,120,0.005869435247253061,0.0029422623651550487,0.06859437310028499,0.27149122807017545
3065,90,Y,keep,Zscore_5_EA50,0.5124381418211168,0.307411123853211,0.6854845321981424,0.6256514492861023,0.5811111111111111,0.8151658767772513,0.469760900140647,0.688,0.4632418069087688,0.7889908256880734,1129,0.4948805460750853,0.0,436,293,64,0.012944149882881107,0.004618620487635061,0.06870678996484249,0.3880447247706422
3066,5,Y,no_signal,Zscore_5_MA10,0.49965744431742576,0.4863080725149691,0.6937519596676167,0.6999555839990047,0.5679314565483476,0.5124282982791588,0.5124309392265194,0.49,0.5414235705950992,0.4511784511784512,857,0.4703891708967851,0.5467980295566502,297,591,203,-0.006237659366595326,-0.004137146986253702,0.044473007204528445,0.05747126436781609
3067,10,Y,keep,Zscore_5_MA10,0.5094414841696652,0.44959014253641727,0.6931917871729685,0.7071535152667162,0.5644471594379963,0.5714285714285714,0.5069156293222683,0.478,0.5060240963855421,0.5420560747663551,913,0.5084427767354597,0.36312849162011174,321,533,179,0.002979689780427834,0.0019524457589426775,0.03244155198313294,0.10812927478723959
3068,20,Y,keep,Zscore_5_MA10,0.5036091688246311,0.38987457067496534,0.6928700595428656,0.7047459664943284,0.5887191539365453,0.5337726523887973,0.5148995148995149,0.434,0.5279241306638567,0.46418338108882523,949,0.4898785425101215,0.36423841059602646,349,494,151,0.00025343692634295965,-0.0001889660883159032,0.043036991847373966,0.21806865405415662
3069,30,Y,no_signal,Zscore_5_MA10,0.5111683753619946,0.5125782647584973,0.6905899839912425,0.699079304728451,0.6454054054054055,0.5316455696202531,0.5444444444444444,0.482,0.609805924412666,0.4273255813953488,979,0.40563991323210413,0.6025641025641025,344,461,156,-0.006370514914124794,-0.002327801452743273,0.049056210795468395,0.06387895050685749
3070,45,Y,no_signal,Zscore_5_MA10,0.5080490972701638,0.5014359902431347,0.6951651063023487,0.6949279409033808,0.6645569620253164,0.5391304347826088,0.5571030640668524,0.47,0.6206896551724138,0.4329608938547486,1015,0.40380047505938244,0.5633802816901409,358,421,142,-0.00029697059026128616,0.00031146581567292214,0.054182511730222434,0.1112597371941144
3071,60,Y,keep,Zscore_5_MA10,0.482261839997205,0.33188596491228073,0.6953984129912919,0.6936724654401092,0.6274298056155508,0.7058823529411765,0.5178197064989518,0.56,0.553860819828408,0.6947368421052632,1049,0.418848167539267,0.13333333333333333,380,382,120,0.002634315189449333,0.001096525694565697,0.06692986089968507,0.2793859649122807
3072,90,Y,keep,Zscore_5_MA10,0.5112924240546317,0.3080920298165138,0.685260791574256,0.6254429298345209,0.586015538290788,0.8151658767772513,0.47538677918424754,0.688,0.46767050487156775,0.7889908256880734,1129,0.5051194539249146,0.0,436,293,64,0.006935804271625361,0.0017741456043983228,0.0678210503722827,0.3880447247706422
3073,5,Y,no_signal,Zscore_5_MA25,0.4960680135916618,0.48622514139755524,0.6941279630613225,0.7000543372061542,0.5717746820109024,0.5104761904761905,0.5117403314917127,0.486,0.5507584597432905,0.4511784511784512,857,0.45516074450084604,0.5369458128078818,297,591,203,-0.009559596205459035,-0.004409783529197554,0.046340774787901766,0.05473453749315818
3074,10,Y,no_signal,Zscore_5_MA25,0.5086277225566088,0.45051253937590274,0.693157342153006,0.7069331836411834,0.5700365408038975,0.5737704918032787,0.5117565698478561,0.48,0.5125958378970427,0.5451713395638629,913,0.5103189493433395,0.36312849162011174,321,533,179,-8.252159144216672e-05,-0.000766168277994658,0.03235524393326333,0.11683113176351834
3075,20,Y,keep,Zscore_5_MA25,0.5020882838530224,0.38552913717527854,0.6927707868736693,0.7047987013011936,0.5996493278784337,0.5344262295081967,0.5252945252945252,0.432,0.5405690200210748,0.4670487106017192,949,0.4959514170040486,0.3509933774834437,349,494,151,-0.0016512641234981036,-0.004169539128525813,0.040984970328878045,0.22545019829598284
3076,30,Y,no_signal,Zscore_5_MA25,0.5082702035589017,0.5101557841383423,0.6904037767452962,0.6992633802442451,0.6403033586132177,0.5369369369369369,0.5388888888888889,0.486,0.6036772216547498,0.4331395348837209,979,0.40130151843817785,0.6025641025641025,344,461,156,-0.007911053066790092,-0.0055225014889702054,0.0500776612551211,0.04800238521168754
3077,45,Y,no_signal,Zscore_5_MA25,0.5072042872354118,0.48019120308442836,0.6951170922234113,0.6957040365020238,0.6708398539384455,0.541095890410959,0.5605849582172702,0.464,0.6334975369458128,0.441340782122905,1015,0.3847980997624703,0.5211267605633803,358,421,142,-0.007006549193391765,-0.007665958941629781,0.04675941635561588,0.10657801557951058
3078,60,Y,keep,Zscore_5_MA25,0.4825388427772149,0.3349561403508772,0.6954499553056823,0.6936124368070996,0.6260118726389639,0.7050938337801609,0.5157232704402516,0.56,0.5529075309818875,0.6921052631578948,1049,0.41361256544502617,0.14166666666666666,380,382,120,0.006437160247585309,0.0038246914208496037,0.066687795407244,0.27631578947368424
3079,90,Y,keep,Zscore_5_MA25,0.5124441878251617,0.30644352064220176,0.685489801330437,0.6258632774292269,0.5847176079734219,0.8151658767772513,0.47257383966244726,0.688,0.46767050487156775,0.7889908256880734,1129,0.49146757679180886,0.0,436,293,64,0.01194702522249803,0.005616335041895516,0.07034828006299937,0.3903383027522936
3080,5,Y,no_signal,Zscore_5_MA5,0.495738291407282,0.4872866597004528,0.693892022781156,0.699947650057087,0.5590599876314162,0.5124282982791588,0.5075966850828729,0.49,0.5274212368728122,0.4511784511784512,857,0.47884940778341795,0.5467980295566502,297,591,203,-0.005855300265729646,-0.0022223324341607118,0.04231303073918975,0.05473453749315818
3081,10,Y,no_signal,Zscore_5_MA5,0.5044869911164357,0.4503036948084721,0.693239115838074,0.7069899832851972,0.5593635250917993,0.5737704918032787,0.5020746887966805,0.48,0.5005476451259584,0.5451713395638629,913,0.5046904315196998,0.36312849162011174,321,533,179,-0.0016891766994959882,0.0005729434638766868,0.027974082925596295,0.11683113176351834
3082,20,Y,keep,Zscore_5_MA5,0.493816205423992,0.39201882388660125,0.6947180249984106,0.7046710386405582,0.5707519242155122,0.5313531353135313,0.49757449757449757,0.432,0.5079030558482613,0.46131805157593125,949,0.4777327935222672,0.36423841059602646,349,494,151,0.01399787680641659,0.000937744971133936,0.042121901170206866,0.21220516518340007
3083,30,Y,no_signal,Zscore_5_MA5,0.5136765790937231,0.5157088550983899,0.6902387128713777,0.6989648483579468,0.6395663956639567,0.5335753176043556,0.5381944444444444,0.486,0.6026557711950971,0.4273255813953488,979,0.40130151843817785,0.6153846153846154,344,461,156,-0.0029912609809165398,-0.0007355567178172911,0.051099111714773805,0.056872391174716756
3084,45,Y,no_signal,Zscore_5_MA5,0.5099937984858944,0.5061767251554017,0.6950771934437667,0.6946060569037779,0.6631523458091724,0.5476603119584055,0.5550139275766016,0.478,0.6197044334975369,0.441340782122905,1015,0.3990498812351544,0.5704225352112676,358,421,142,0.001092628250815253,0.0023348109558371036,0.04352058785673332,0.11539066803052955
3085,60,Y,keep,Zscore_5_MA5,0.483407283925354,0.33396929824561405,0.6952581188955433,0.693533205073298,0.6355340848094472,0.7041499330655957,0.5255066387141859,0.558,0.5643469971401335,0.6921052631578948,1049,0.418848167539267,0.13333333333333333,380,382,120,0.002878756029655759,0.002099494521576513,0.06311670551360309,0.2741228070175439
3086,90,Y,keep,Zscore_5_MA5,0.5133057434015423,0.3076619839449541,0.684679146398719,0.6253423744662607,0.586015538290788,0.8137603795966785,0.47538677918424754,0.686,0.46767050487156775,0.786697247706422,1129,0.5051194539249146,0.0,436,293,64,0.006352304768475247,0.0037180144995210516,0.07136400874252184,0.3903383027522936
3087,5,Y,no_signal,Zscore_5_MA50,0.5018569084695165,0.4850806919772437,0.6935553576305247,0.7001704573336618,0.573671497584541,0.5104761904761905,0.5124309392265194,0.486,0.5542590431738623,0.4511784511784512,857,0.4517766497461929,0.5369458128078818,297,591,203,-0.003291996276412632,-0.004624018007376677,0.049547174952170536,0.05722247101557446
3088,10,Y,no_signal,Zscore_5_MA50,0.5065131753348032,0.4502862910945195,0.6932158246090898,0.7069283856653298,0.5637254901960784,0.5737704918032787,0.5076071922544951,0.48,0.5038335158817087,0.5451713395638629,913,0.5140712945590994,0.36312849162011174,321,533,179,-0.003700739100403589,-0.0023115654951626325,0.0320716603408346,0.11683113176351834
3089,20,Y,keep,Zscore_5_MA50,0.5015742119341475,0.3867815328564109,0.6929539233032367,0.704726654548043,0.5887191539365453,0.5326797385620915,0.5148995148995149,0.428,0.5279241306638567,0.4670487106017192,949,0.4898785425101215,0.33774834437086093,349,494,151,0.0018924639698011487,-0.0037685392024701236,0.03613221673784039,0.22347672631359228
3090,30,Y,no_signal,Zscore_5_MA50,0.512597519714437,0.5141621943947525,0.6901168001824669,0.6989624804404213,0.6450916936353829,0.5398550724637682,0.5430555555555555,0.492,0.6108273748723186,0.4331395348837209,979,0.39913232104121477,0.6217948717948718,344,461,156,-0.003965708322445282,-0.0022202412260772823,0.051099111714773805,0.058064997018485394
3091,45,Y,no_signal,Zscore_5_MA50,0.5080444168821595,0.48691871901801864,0.6950758260225252,0.6953214694632257,0.6708398539384455,0.5401709401709401,0.5605849582172702,0.462,0.6334975369458128,0.441340782122905,1015,0.3847980997624703,0.5140845070422535,358,421,142,-0.008411654768019057,-0.008560528771224651,0.05261692194282906,0.09674246596899835
3092,60,Y,keep,Zscore_5_MA50,0.4842008594572742,0.33473684210526317,0.695393739026107,0.6936880555543778,0.6289104638619202,0.7041499330655957,0.5192173305380853,0.558,0.555767397521449,0.6921052631578948,1049,0.418848167539267,0.13333333333333333,380,382,120,0.005501762904621612,0.003686056293903634,0.06835230760784392,0.27149122807017545
3093,90,Y,keep,Zscore_5_MA50,0.5114949651901317,0.30662270642201833,0.685794727211446,0.6260255295573047,0.5842572062084257,0.8137603795966785,0.47257383966244726,0.686,0.466784765279008,0.786697247706422,1129,0.4948805460750853,0.0,436,293,64,0.017326311008840526,0.008688524020616577,0.06503384250764063,0.38618119266055045
3094,5,Y,no_signal,minus_DI,0.5071581304159831,0.5013020185433978,0.6945843868446905,0.6976440280596666,0.5540796963946869,0.5135135135135136,0.513121546961326,0.496,0.5110851808634772,0.4478114478114478,857,0.5160744500846024,0.5665024630541872,297,591,203,0.020030786724509,0.013491808790667236,0.053389326873147784,0.07689373206614586
3095,10,Y,no_signal,minus_DI,0.5399061708200703,0.4523051219130162,0.6899893046568075,0.704628217975976,0.5902232951116476,0.5207956600361664,0.5304287690179806,0.47,0.5355969331872946,0.4485981308411215,913,0.5215759849906192,0.5083798882681564,321,533,179,0.02185303434428115,0.010543689112472984,0.0666647487100029,0.10353469430376443
3096,20,Y,no_signal,minus_DI,0.5038160774392819,0.525949258999222,0.6937565202373314,0.6968271975120243,0.5754716981132076,0.5627240143369175,0.501039501039501,0.512,0.5142255005268704,0.4498567335243553,949,0.4757085020242915,0.6556291390728477,349,494,151,0.019372114952172805,0.01647614485596351,0.03735233764072986,0.126624793639348
3097,30,Y,no_signal,minus_DI,0.5117799162011792,0.5282498509242695,0.6920439022668815,0.6947240221650536,0.5724381625441696,0.5230202578268877,0.49583333333333335,0.482,0.4964249233912155,0.4127906976744186,979,0.4945770065075922,0.6346153846153846,344,461,156,0.022295186985399174,0.019362503567110775,0.04719056809041942,0.09600477042337507
