,r,class_balance,flag,indicator,Weighted_Accuracy,Balanced_Accuracy,auc_rs,auc_ts,log_loss_rs,log_loss_ts,f1_rs,f1_ts,accuracy_rs,accuracy_ts,pos_acc_rs,pos_acc_ts,pos_count_rs,neg_acc_rs,neg_acc_ts,pos_count_ts,neg_count_rs,neg_count_ts,ks_rs,ks_ts
2574,60,Y,no_signal,Vol_Ratio_50_MA25,0.488,0.4779,0.6827432259094924,0.45403508771929824,0.6260780651328812,0.8176131123193806,0.7664307381193125,0.5962145110410093,0.6771488469601677,0.488,0.7225929456625357,0.49736842105263157,1049,0.5523560209424084,0.4583333333333333,380,382,120,0.2839677778387794,0.14956140350877192
2575,90,Y,keep,Vol_Ratio_50_MA25,0.554,0.411,0.6840917541573837,0.3615252293577982,0.6014366714381538,0.7707408481020174,0.759881422924901,0.7022696929238985,0.6582278481012658,0.554,0.6811337466784765,0.6032110091743119,1129,0.5699658703071673,0.21875,436,293,64,0.29304679304830455,0.27565940366972475
2576,5,Y,no_signal,Vol_Ratio_50_MA5,0.472,0.4729,0.6004004051436661,0.4721268514371963,0.6734788975217669,0.7647829701953527,0.6295399515738498,0.5129151291512916,0.5773480662983426,0.472,0.6067677946324388,0.468013468013468,857,0.5346869712351946,0.47783251231527096,297,591,203,0.1562192119442355,0.0959347166243718
2577,10,Y,no_signal,Vol_Ratio_50_MA5,0.498,0.4781,0.6055485801298319,0.4737116900746619,0.6696283830670368,0.7759202292448713,0.6380952380952382,0.583747927031509,0.5795297372060858,0.498,0.5870755750273823,0.5482866043613707,913,0.5666041275797373,0.40782122905027934,321,533,179,0.1739127754408389,0.08151899615377922
2578,20,Y,no_signal,Vol_Ratio_50_MA5,0.49,0.5069,0.6277244745161112,0.46055902389039644,0.6626254600240974,0.8601347990046867,0.6604434072345392,0.5595854922279793,0.5966735966735967,0.49,0.5964172813487882,0.46418338108882523,949,0.597165991902834,0.5496688741721855,349,494,151,0.1944706339082691,0.12032486384940891
2579,30,Y,no_signal,Vol_Ratio_50_MA5,0.468,0.4925,0.6292223460567802,0.5045468097793679,0.6558406182771644,0.8506986206799233,0.6944294213088157,0.525,0.6076388888888888,0.468,0.6557711950970377,0.4273255813953488,979,0.5054229934924078,0.5576923076923077,344,461,156,0.18566468506754646,0.058661299940369706
2580,45,Y,no_signal,Vol_Ratio_50_MA5,0.5,0.4809,0.620441594608193,0.48721378550633404,0.6606563136175809,0.7705800162303098,0.6813186813186813,0.6006389776357828,0.596100278551532,0.5,0.6108374384236454,0.5251396648044693,1015,0.5605700712589073,0.43661971830985913,358,421,142,0.18721083977861766,0.08187111495790385
2581,60,Y,no_signal,Vol_Ratio_50_MA5,0.48,0.464,0.6451157671978798,0.45746710526315787,0.6374898025342904,0.7956142621654088,0.7586552935273456,0.5911949685534591,0.6638714185883997,0.48,0.7206863679694948,0.49473684210526314,1049,0.5078534031413613,0.43333333333333335,380,382,120,0.2360912162668011,0.10219298245614035
2582,90,Y,keep,Vol_Ratio_50_MA5,0.488,0.3865,0.6420236580138272,0.3603246846330276,0.6262724799958292,0.8014716860615051,0.7561214495592558,0.6404494382022472,0.6497890295358649,0.488,0.6837909654561559,0.5229357798165137,1129,0.5187713310580204,0.25,436,293,64,0.22421908300256652,0.31852064220183485
2583,5,Y,no_signal,Vol_Ratio_50_MA50,0.506,0.5257,0.6253171354842276,0.5136255825910998,0.6676826964106614,0.7569357421958984,0.6363076923076924,0.5030181086519115,0.5918508287292817,0.506,0.603267211201867,0.4208754208754209,857,0.5752961082910322,0.6305418719211823,297,591,203,0.2105305763030443,0.0905110215455043
2584,10,Y,no_signal,Vol_Ratio_50_MA50,0.524,0.5329,0.6561651689480076,0.5115299604935692,0.6507230496208289,0.7949558208461799,0.6436498150431565,0.575,0.6002766251728907,0.524,0.5717415115005476,0.5015576323987538,913,0.649155722326454,0.5642458100558659,321,533,179,0.23189123541753573,0.08915922657895195
2585,20,Y,no_signal,Vol_Ratio_50_MA50,0.476,0.5157,0.6840292146431574,0.5210914818117991,0.636874998759886,0.850857700703936,0.682033096926714,0.5253623188405797,0.6271656271656272,0.476,0.6080084299262382,0.4154727793696275,949,0.6639676113360324,0.6158940397350994,349,494,151,0.2763573845044645,0.08131084081291864
